stop_id,stop_name,stop_lat,stop_lon
2246,"Chapelizod, Stop 2246",53.34831131,-6.343642354
2247,"St Mary's Hospital, Stop 2247",53.34675286,-6.336282916
2248,"Military Road, Stop 2248",53.34632093,-6.327888637
2249,"Garda Rowing Club, Stop 2249",53.3465317,-6.321136449
2250,"Salmon Pool, Stop 2250",53.34743859,-6.31533304
2251,"Islandbridge Gate, Stop 2251",53.34813204,-6.310979792
2255,"East Wall Road, Stop 2255",53.3602301,-6.23826189
2256,"West Road, Stop 2256",53.35834894,-6.235650152
2257,"Strangford Rd East, Stop 2257",53.35638242,-6.238210284
2258,"St Mary's Road, Stop 2258",53.35465375,-6.238011177
2259,"Church Road, Stop 2259",53.35353813,-6.236720191
2260,"Kilane Road, Stop 2260",53.35177851,-6.23503526
2261,"Church Court, Stop 2261",53.35263855,-6.232415894
2262,"Merchants Road, Stop 2262",53.3535229,-6.226595602
2264,"Alexandra Road, Stop 2264",53.35113565,-6.222608796
2265,"Branch Road North, Stop 2265",53.35104978,-6.219863392
2269,"Breakwater Rd South, Stop 2269",53.35030776,-6.203340628
2270,"Ferry Terminal, Stop 2270",53.34570612,-6.195618655
2274,"Alexandra Road, Stop 2274",53.3501863,-6.203631144
2278,"East Road, Stop 2278",53.35438083,-6.229895061
2279,"Caledon Road, Stop 2279",53.35294137,-6.231622199
2280,"Oxford Terrace, Stop 2280",53.35231172,-6.237056239
2281,"St Mary's Road North, Stop 2281",53.35366411,-6.236730013
2282,"St Mary's Road, Stop 2282",53.35484117,-6.238529251
2283,"Portside Court, Stop 2283",53.35832621,-6.235936552
2310,"Werburgh Street, Stop 2310",53.3424457,-6.269798428
2311,"Kevin Street, Stop 2311",53.33828528,-6.270492467
2312,"St Luke's Avenue, Stop 2312",53.33887885,-6.275484235
2313,"Ardee Court, Stop 2313",53.33874233,-6.278478182
2314,"Cork Street, Stop 2314",53.33835368,-6.280821493
2315,"Brickfield Lane, Stop 2315",53.33753643,-6.285239284
2317,"St Mary's Road, Stop 2317",53.32341857,-6.318876559
2318,"Somerville Avenue, Stop 2318",53.32198001,-6.318843046
2319,"Crumlin Garda Stn, Stop 2319",53.31956475,-6.315200389
2320,"Whitehall Road West, Stop 2320",53.31588722,-6.317011266
2321,"Quarry Drive, Stop 2321",53.31340484,-6.320080574
2322,"Muckross Avenue, Stop 2322",53.31023749,-6.32110538
2323,"Millgate Drive, Stop 2323",53.30810755,-6.320483659
2324,"Whitehall Road West, Stop 2324",53.30978686,-6.321018015
2325,"Limekiln Lane, Stop 2325",53.3121175,-6.321211692
2326,"Quarry Drive, Stop 2326",53.31370002,-6.319978931
2327,"St Agnes Road, Stop 2327",53.31685443,-6.316763074
2328,"St Agnes Road, Stop 2328",53.31970479,-6.315570134
2329,"Crumlin Village, Stop 2329",53.32090148,-6.316934025
2330,"Sommerville Avenue, Stop 2330",53.32214804,-6.31928678
2331,"St Mary's Road, Stop 2331",53.32457177,-6.317795378
2332,"Walkinstown Mall, Stop 2332",53.32106265,-6.33096293
2333,"Walkinstown Rdbt, Stop 2333",53.31784176,-6.332664654
2378,"Walkinstown Road, Stop 2378",53.31814782,-6.332697752
2379,"Marion Villas, Stop 2379",53.33783344,-6.284641707
2380,"Ardee Street, Stop 2380",53.33850607,-6.280169624
2382,"St Luke's Avenue, Stop 2382",53.33885781,-6.278383426
2383,"Patrick's Cathedral, Stop 2383",53.33945807,-6.272652583
2385,"Patrick Street, Stop 2385",53.34231512,-6.271951368
2386,"New Street South, Stop 2386",53.33790737,-6.272324817
2387,"Long Lane, Stop 2387",53.33658442,-6.272828791
2388,"St. Kevin's Parade, Stop 2388",53.3344588,-6.274386231
2389,"St Clare's Avenue, Stop 2389",53.32492903,-6.279199521
2390,"Mount Argus Park, Stop 2390",53.32152863,-6.283989835
2391,"Mount Argus Church, Stop 2391",53.32019751,-6.286429956
2392,"Kimmage Grove, Stop 2392",53.31889135,-6.291240548
2393,"Corrib Road, Stop 2393",53.31520361,-6.295455305
2394,"Poddle Park, Stop 2394",53.31325906,-6.297754017
2395,"Fortfield Road, Stop 2395",53.31173558,-6.300591072
2396,"Wainsfort, Stop 2396",53.30881907,-6.302177579
2397,"College Drive, Stop 2397",53.30658916,-6.300855508
2398,"Fortfield, Stop 2398",53.30534396,-6.299884582
2409,"Fortfield, Stop 2409",53.30539122,-6.300047765
2410,"College Drive, Stop 2410",53.30722588,-6.30138545
2411,"Wainsfort Park, Stop 2411",53.30917325,-6.302433647
2412,"Lavarna, Stop 2412",53.31093522,-6.301823462
2413,"Whitehall Road, Stop 2413",53.31286579,-6.305483846
2414,"Westbrook, Stop 2414",53.31407447,-6.310854049
2415,"Royston Village, Stop 2415",53.31505675,-6.313576893
2416,"Cromwellsfort Road, Stop 2416",53.31639938,-6.317636515
2417,"Cherry Grove, Stop 2417",53.31663522,-6.322895542
2418,"Bigger Road, Stop 2418",53.31696995,-6.326889959
2419,"Cherryfield Road, Stop 2419",53.31707992,-6.330247797
2431,"Cromwellsfort Road, Stop 2431",53.31720321,-6.330708281
2432,"Beechfield Avenue, Stop 2432",53.31701347,-6.32550738
2433,"Cherry Grove, Stop 2433",53.31658623,-6.320691083
2434,"Kimmage Road West, Stop 2434",53.3160266,-6.316060201
2435,"Westbrook, Stop 2435",53.31426906,-6.311266606
2436,"Lorcan O'Toole Park, Stop 2436",53.31370591,-6.308947527
2437,"Brookfield, Stop 2437",53.31268882,-6.30251926
2438,"Kimmage Road Lower, Stop 2438",53.31248952,-6.299255424
2439,"Ravensdale Park, Stop 2439",53.31354587,-6.297697579
2440,"Aideen Avenue, Stop 2440",53.31640087,-6.294326915
2441,"Kimmage Grove, Stop 2441",53.31906116,-6.291173722
2442,"Mount Argus Church, Stop 2442",53.32045241,-6.28602946
2443,"Brookfield, Stop 2443",53.32189218,-6.283644996
2444,"Mount Argus Road, Stop 2444",53.32429774,-6.279675293
2448,"Cashel Road, Stop 2448",53.31924637,-6.3041503
2450,"Scoil Una Naofa, Stop 2450",53.3202311,-6.307668789
2452,"St Peter's Road, Stop 2452",53.31618988,-6.332158697
2453,"Limekiln Grove, Stop 2453",53.31482788,-6.330530823
2462,"Greenhills CU, Stop 2462",53.31382319,-6.330029732
2463,"St Peter's Road, Stop 2463",53.31530445,-6.331187624
2465,"Armagh Road, Stop 2465",53.31998846,-6.308939283
2466,"Scoil Colm, Stop 2466",53.32065423,-6.306451176
2467,"Cashel Road, Stop 2467",53.31923418,-6.303925628
2471,"Larkfield Park, Stop 2471",53.31868158,-6.289147501
2472,"Harolds Cross NS, Stop 2472",53.31767791,-6.285600295
2473,"Clareville Road, Stop 2473",53.31788873,-6.283385384
2474,"Westfield Road, Stop 2474",53.31875601,-6.281819529
2475,"Kenilworth Park, Stop 2475",53.31886589,-6.280088932
2476,"Kenilworth Square N, Stop 2476",53.31904381,-6.277469975
2477,"Kenilworth Road, Stop 2477",53.31987794,-6.274239109
2478,"Grosvenor Road, Stop 2478",53.32057759,-6.269797669
2479,"Grosvenor Road, Stop 2479",53.320234,-6.270276905
2480,"Kenilworth Road, Stop 2480",53.3197445,-6.274334558
2481,"Harolds Cross Road, Stop 2481",53.31873807,-6.278082699
2482,"Clareville Road, Stop 2482",53.31892063,-6.281392627
2483,"Larkfield Grove, Stop 2483",53.31759799,-6.284417722
2484,"Larkfield Park, Stop 2484",53.31854684,-6.289152891
2485,"Sundrive Road, Stop 2485",53.31979158,-6.291339674
2486,"Blarney Park, Stop 2486",53.3210754,-6.293119725
2487,"Stannaway Road, Stop 2487",53.32181638,-6.295281797
2488,"Kilfenora Road, Stop 2488",53.32035543,-6.298717458
2489,"Clonfert Road, Stop 2489",53.3194152,-6.300856322
2490,"Captain's Road, Stop 2490",53.31954654,-6.309467113
2491,"Captain's Avenue, Stop 2491",53.31802766,-6.308206277
2492,"Stannaway Ave, Stop 2492",53.31630636,-6.307884119
2493,"Captain's Road, Stop 2493",53.31833048,-6.308644599
2494,"Stannaway Road, Stop 2494",53.31969667,-6.300424844
2495,"Ferns Road, Stop 2495",53.32121991,-6.296941782
2496,"Eamonn Ceannt Park, Stop 2496",53.32201245,-6.293907947
2497,"Sundrive Park, Stop 2497",53.32032995,-6.291903584
2498,"Custom House Quay, Stop 2498",53.34824354,-6.250111878
2499,"Custom House Quay, Stop 2499",53.34812783,-6.24712751
2500,"Beckett Bridge, Stop 2500",53.34773657,-6.241916425
2501,"New Wapping Street, Stop 2501",53.34737591,-6.236358699
2508,"East Wall Road, Stop 2508",53.3528641,-6.225811747
2634,"Clanbrassil Street, Stop 2634",53.33289127,-6.275380456
2635,"Lombard Street West, Stop 2635",53.33425081,-6.274920178
2636,"New Street South, Stop 2636",53.33658044,-6.273174332
2637,"Heuston Station, Stop 2637",53.34588406,-6.29385605
2638,"St Johns Road West, Stop 2638",53.34565875,-6.296959098
2640,"Inchicore Road, Stop 2640",53.34208743,-6.310017253
2641,"Camac Court, Stop 2641",53.34196601,-6.315413635
2642,"Grattan Crescent, Stop 2642",53.34118214,-6.319739696
2643,"Sarsfield Road, Stop 2643",53.34153226,-6.320987455
2644,"Sarsfield Medical, Stop 2644",53.34199059,-6.327382266
2645,"Lally Road, Stop 2645",53.34169653,-6.33077287
2646,"Decies Road, Stop 2646",53.34149449,-6.33367926
2647,"Markievicz Park, Stop 2647",53.34064707,-6.338007398
2648,"Ramillies Road, Stop 2648",53.33972302,-6.342653701
2649,"Thomond Road, Stop 2649",53.33911058,-6.345801041
2650,"Landen Road, Stop 2650",53.33776556,-6.346679023
2652,"Kylemore Avenue, Stop 2652",53.33889045,-6.348077155
2653,"Ballyfermot Crescent, Stop 2653",53.34023477,-6.348445685
2654,"Ballyfermot Road, Stop 2654",53.34129873,-6.348689907
2655,"Ballyfermot Parade, Stop 2655",53.34213816,-6.352847576
2656,"Ballyfermot, Stop 2656",53.34262349,-6.358716107
2657,"Clifden Road, Stop 2657",53.34131706,-6.361754866
2658,"Oranmore Road, Stop 2658",53.33916244,-6.361281823
2659,"Raheen Park Estate, Stop 2659",53.33702124,-6.360477948
2660,"Cherry Orchard Ave, Stop 2660",53.33577504,-6.360705943
2661,"Cherry Orchard Drive, Stop 2661",53.33548606,-6.365191777
2662,"Cherry Orchard Way, Stop 2662",53.33679352,-6.370097177
2663,"Croftwood Crescent, Stop 2663",53.336914,-6.370362879
2664,"Cherry Orchard Drive, Stop 2664",53.3356012,-6.365067246
2665,"Croftwood Park, Stop 2665",53.33588036,-6.360521711
2666,"Clifden Drive, Stop 2666",53.33779018,-6.360838887
2667,"Clifden Road, Stop 2667",53.34069763,-6.361808648
2668,"Ballyfermot Comm Cen, Stop 2668",53.34298283,-6.363282972
2670,"Spiddal Park, Stop 2670",53.34038994,-6.36755719
2672,"Cleggan Park, Stop 2672",53.34335894,-6.367774177
2688,"Cleggan Park, Stop 2688",53.34346351,-6.368190708
2689,"Blackditch Drive, Stop 2689",53.343106,-6.363743832
2696,"Ballyfermot, Stop 2696",53.34268762,-6.358803755
2697,"Ballyfermot Parade, Stop 2697",53.34227747,-6.35317261
2700,"Kylemore Road, Stop 2700",53.34125174,-6.348541543
2701,"Ballyfermot Crescent, Stop 2701",53.3401698,-6.348298019
2702,"Kylemore Avenue, Stop 2702",53.3381033,-6.347702124
2703,"Thomond Road, Stop 2703",53.33828471,-6.346523787
2704,"Decies Road, Stop 2704",53.33923908,-6.345345548
2706,"Garryowen Road, Stop 2706",53.34003328,-6.341695561
2708,"Landen Road, Stop 2708",53.34183371,-6.332870065
2709,"Longmeadows, Stop 2709",53.34299278,-6.333485665
2710,"Ballyfermot Road, Stop 2710",53.34211509,-6.339512208
2711,"Markievicz Park, Stop 2711",53.34178353,-6.341522513
2712,"St Raphael's NS, Stop 2712",53.34245985,-6.34556626
2713,"St Raphael's NS, Stop 2713",53.34248065,-6.347067298
2714,"Markievicz Park, Stop 2714",53.34190511,-6.341863214
2715,"O'Hogan Road, Stop 2715",53.34255171,-6.338594133
2716,"Sarsfield Road, Stop 2716",53.34284063,-6.332245056
2717,"Seaview Avenue, Stop 2717",53.35724331,-6.237468647
2718,"St Mary's Avenue, Stop 2718",53.34228226,-6.327671217
2719,"Woodfield Place, Stop 2719",53.34164577,-6.320111939
2720,"Church Road, Stop 2720",53.3520557,-6.233116005
2721,"Chapelizod Bypass, Stop 2721",53.34327186,-6.310511085
2722,"Chapelizod Bypass, Stop 2722",53.3434371,-6.311390663
2726,"Long Mile Road, Stop 2726",53.32384176,-6.330449135
2727,"Drimnagh Castle, Stop 2727",53.32375897,-6.332884293
2728,"Walkinstown Park, Stop 2728",53.32137023,-6.339477198
2729,"Walkinstown Park Est, Stop 2729",53.31911061,-6.335992494
2730,"Walkinstown Comm Cen, Stop 2730",53.31793543,-6.334222026
2774,"Walkinstown Avenue, Stop 2774",53.31826073,-6.334989874
2775,"Ep Mooney Park, Stop 2775",53.32277703,-6.341103861
2777,"Walkinstown Park Est, Stop 2777",53.31916995,-6.336380452
2778,"Drimnagh Castle, Stop 2778",53.32402445,-6.3319432
2795,"Leeson Village, Stop 2795",53.32852998,-6.246264621
2804,"Strand Road, Stop 2804",53.33233124,-6.210507788
2809,"Pearse Station, Stop 2809",53.34303571,-6.249859577
2810,"Merrion Sq West, Stop 2810",53.34079491,-6.250897489
2811,"Merrion Street, Stop 2811",53.3393595,-6.252307819
2812,"Charlemont Street, Stop 2812",53.33192755,-6.262236257
2813,"Ranelagh Road, Stop 2813",53.32871177,-6.258673582
2814,"Ranelagh Luas, Stop 2814",53.32603377,-6.255629952
2815,"Milltown Road, Stop 2815",53.315851,-6.245268593
2816,"Glenmalure Square, Stop 2816",53.31426575,-6.246264168
2817,"Alexandra College, Stop 2817",53.31115237,-6.247862555
2898,"Alexandra College, Stop 2898",53.31116576,-6.248162159
2899,"Garrynure, Stop 2899",53.31637002,-6.245112214
2900,"Ranelagh Luas, Stop 2900",53.3259365,-6.25573901
2901,"Ranelagh Road, Stop 2901",53.3273431,-6.258504128
2902,"Northbrook Road, Stop 2902",53.32888748,-6.259011744
2903,"Charlemont Street, Stop 2903",53.33196763,-6.262519911
2906,"Blackditch Road, Stop 2906",53.33891414,-6.373350105
2907,"Orchard Lawns, Stop 2907",53.34025527,-6.372172738
2908,"Spiddal Park, Stop 2908",53.33969515,-6.367358468
2909,"Saint Ultans School, Stop 2909",53.33740924,-6.37372273
2910,"Spiddal Road, Stop 2910",53.34106599,-6.371646266
2911,"Cherry Orchard Park, Stop 2911",53.33874407,-6.373401629
2912,"Parliament Street, Stop 2912",53.34463048,-6.267366938
2914,"Orwell Road, Stop 2914",53.31095519,-6.273788674
2915,"Zion Road, Stop 2915",53.30940796,-6.273701034
2916,"Bushy Park Road, Stop 2916",53.30763729,-6.274942975
2917,"Meadowbank, Stop 2917",53.30748702,-6.277605149
2918,"Riversdale Avenue, Stop 2918",53.30737142,-6.280806135
2957,"McKee Avenue, Stop 2957",53.39625109,-6.302548397
2958,"McKee Avenue Est, Stop 2958",53.3944049,-6.301027973
2985,"Bushy Park Road, Stop 2985",53.30729711,-6.283135085
2986,"Meadowbank, Stop 2986",53.30759805,-6.276580248
2988,"Zion Road, Stop 2988",53.30838066,-6.273517387
2989,"Rostrevor Terrace, Stop 2989",53.30804119,-6.270559797
2990,"Orwell Gardens, Stop 2990",53.30621382,-6.267272345
2999,"Orwell Road, Stop 2999",53.30603482,-6.267324611
3000,"Rostrevor Terrace, Stop 3000",53.30786197,-6.270597054
3001,"Orwell Mews, Stop 3001",53.31028894,-6.273710507
3002,"Washerwomans Lane, Stop 3002",53.31122134,-6.274168133
3355,"Slane Road, Stop 3355",53.32548236,-6.297717802
3356,"Bangor Road, Stop 3356",53.32485163,-6.300760394
3562,"Glenmalure Square, Stop 3562",53.31455386,-6.246297382
3952,"Rutland Avenue, Stop 3952",53.33168395,-6.294557992
4319,"Heuston Train Stn, Stop 4319",53.34676578,-6.292033452
4320,"Heuston Station, Stop 4320",53.34664066,-6.292083514
4322,"Ashington Park, Stop 4322",53.37347317,-6.311254668
4363,"Berryfield Road, Stop 4363",53.38171224,-6.303442506
4364,"Cappagh Hospital, Stop 4364",53.39291139,-6.322529185
4369,"Oakwood Road, Stop 4369",53.3972652,-6.292357491
4371,"Drumcliffe Drive, Stop 4371",53.36592857,-6.292679465
4372,"Fitzmaurice Road, Stop 4372",53.38204848,-6.276100071
4376,"Clancy Avenue, Stop 4376",53.39240805,-6.292732392
4377,"Sycamore Road, Stop 4377",53.39448929,-6.289942444
4380,"Mabbot Street, Stop 4380",53.35104285,-6.253452188
4382,"Donnycarney Church, Stop 4382",53.37496447,-6.219677694
4383,"Coolock Library, Stop 4383",53.39631831,-6.211132174
4384,"Bayview Avenue, Stop 4384",53.35768013,-6.242709027
4385,"St Brendan's Church, Stop 4385",53.38853138,-6.19896468
4386,"Watermill Drive, Stop 4386",53.37804915,-6.175161595
4388,"Glin Road, Stop 4388",53.39873112,-6.206008076
4389,"Clontarf Golf Club, Stop 4389",53.37346389,-6.210692446
4390,"Railway Bridge, Stop 4390",53.37189044,-6.207662412
4399,"Galtymore Park, Stop 4399",53.33252678,-6.32102588
4400,"Drimnagh CU, Stop 4400",53.33437392,-6.319436746
4406,"Carriglea Ind Est, Stop 4406",53.32808882,-6.338510636
4407,"Victoria Quay, Stop 4407",53.34655233,-6.285298008
4408,"Phoenix House, Stop 4408",53.34833336,-6.30110331
4413,"Heuston Station, Stop 4413",53.34616439,-6.292718367
4415,"Connolly Train Stn, Stop 4415",53.35053898,-6.250348321
4432,"Griffith Downs, Stop 4432",53.37720747,-6.248563719
4434,"Coombe Hospital, Stop 4434",53.33586838,-6.289255479
4451,"Strand Road, Stop 4451",53.32593416,-6.20768288
4455,"Ailesbury Road, Stop 4455",53.32065484,-6.214058696
4456,"Whitefriars St, Stop 4456",53.3399144,-6.265695957
4458,"Military Cemetery, Stop 4458",53.36045005,-6.308118695
4466,"Glenwood Road, Stop 4466",53.38841945,-6.189783047
4468,"West Road, Stop 4468",53.3567842,-6.238028448
4469,"East Road, Stop 4469",53.35420697,-6.23029286
4472,"St Anne's Drive, Stop 4472",53.37636214,-6.178284974
4479,"McKee Road, Stop 4479",53.39130453,-6.294129778
4481,"Cabra PO, Stop 4481",53.36461441,-6.286901793
4485,"Naomh Fionnbarra GAA, Stop 4485",53.36554163,-6.289509284
4494,"Hawkins Street, Stop 4494",53.34715999,-6.257140693
4495,"Hawkins Street, Stop 4495",53.34618678,-6.256970115
4498,"Nephin Road, Stop 4498",53.36680375,-6.304260414
4499,"Dowth Avenue, Stop 4499",53.36156851,-6.283222595
4500,"Faussagh Road, Stop 4500",53.36404744,-6.283723969
4501,"Faussagh Road, Stop 4501",53.36475239,-6.287121652
4502,"Cabra PO, Stop 4502",53.36333956,-6.282625479
4504,"Royal Canal Avenue, Stop 4504",53.37582324,-6.317278989
4508,"Cathal Brugha Street, Stop 4508",53.35225235,-6.259952357
4509,"Summerhill, Stop 4509",53.3559717,-6.252454393
4513,"Parnell Street, Stop 4513",53.3539376,-6.257795553
4514,"St James's Hospital, Stop 4514",53.33996399,-6.297216087
4515,"St James's Dental, Stop 4515",53.34070516,-6.293732431
4516,"St James's Hospital, Stop 4516",53.33995008,-6.296871235
4518,"Fairview Strand, Stop 4518",53.3625825,-6.24113993
4521,"College Green, Stop 4521",53.34430106,-6.260171051
4522,"College Green, Stop 4522",53.34426249,-6.26060818
4523,"Kinvara Avenue, Stop 4523",53.36914632,-6.317361855
4524,"Ashington Avenue, Stop 4524",53.3716761,-6.315744228
4525,"Ashington Park, Stop 4525",53.37344814,-6.311390924
4526,"Ashington Avenue, Stop 4526",53.37211889,-6.315275889
4528,"Grove Park, Stop 4528",53.32889608,-6.26453649
4530,"Kildare Street, Stop 4530",53.34032253,-6.255467243
4538,"Royal Canal Avenue, Stop 4538",53.37572811,-6.316906985
4539,"Glenties Park, Stop 4539",53.38167335,-6.310839953
4542,"Finglas Road, Stop 4542",53.38666414,-6.297096643
4543,"Wellmount Road, Stop 4543",53.38624921,-6.296992934
4546,"Plunkett Avenue, Stop 4546",53.39845281,-6.307588797
4548,"Finglas Place, Stop 4548",53.38623592,-6.29606136
4563,"Clare Hall, Stop 4563",53.40166897,-6.180978835
4583,"Finglas West Church, Stop 4583",53.38852909,-6.312598188
4592,"Finglas Village, Stop 4592",53.38968607,-6.298494559
4593,"Temple View Rise, Stop 4593",53.40250415,-6.176807213
4594,"Donaghmede Rdbt, Stop 4594",53.39924468,-6.163531944
4595,"Templeview Avenue, Stop 4595",53.40213992,-6.172972588
4596,"Temple View Rise, Stop 4596",53.40233762,-6.177085052
4680,"DCU, Stop 4680",53.38496648,-6.265338406
4683,"Balbutcher Drive, Stop 4683",53.40471271,-6.279590636
4692,"Glin Road, Stop 4692",53.40024864,-6.205312587
4693,"Barryscourt Road, Stop 4693",53.39747444,-6.208512158
4694,"Coolock Drive, Stop 4694",53.39340944,-6.203570437
4695,"Greencastle Road, Stop 4695",53.39298308,-6.197348227
4696,"Adare Road, Stop 4696",53.39430755,-6.202329646
4697,"Bunratty Avenue, Stop 4697",53.39308924,-6.203794436
4698,"Adare Avenue, Stop 4698",53.39494264,-6.211099654
4699,"Stardust Memorial Pk, Stop 4699",53.39753776,-6.208539574
4700,"DCC Sports Centre, Stop 4700",53.40013323,-6.205407679
4717,"Busáras, Stop 4717",53.34975257,-6.25249852
4720,"Aston Quay, Stop 4720",53.3466219,-6.260301843
4724,"O'Connell St Upper, Stop 4724",53.35051187,-6.260789348
4725,"O'Connell St Upper, Stop 4725",53.35211562,-6.261054534
4726,"Parnell Square Nth, Stop 4726",53.35426284,-6.264076827
4782,"Gracefield Road, Stop 4782",53.38250977,-6.2025712
4788,"Oakwood Road, Stop 4788",53.39693477,-6.292506062
4791,"Collins Avenue East, Stop 4791",53.37161175,-6.207659085
4792,"Clanawley Road, Stop 4792",53.3727989,-6.209502941
4793,"Avila Park, Stop 4793",53.39226726,-6.320825375
4804,"Old Grange Abbey, Stop 4804",53.39852469,-6.159968727
4806,"Grange Abbey Drive, Stop 4806",53.39837441,-6.153147706
4854,"Ardee Street, Stop 4854",53.33814914,-6.279102759
4855,"O'Donovan Road, Stop 4855",53.33460177,-6.279305649
4856,"Donore Avenue, Stop 4856",53.33196592,-6.283510815
4857,"Rutledge Terrace, Stop 4857",53.3341213,-6.282763573
4890,"Sycamore Park, Stop 4890",53.39516758,-6.290862585
4891,"Grove Road, Stop 4891",53.39310602,-6.286870335
4934,"Offaly Road, Stop 4934",53.36285751,-6.282855228
4935,"St Attracta Road, Stop 4935",53.36409572,-6.283331347
4936,"Newgrange Road, Stop 4936",53.36135206,-6.283171196
4937,"McKee Avenue, Stop 4937",53.39267184,-6.300510594
4938,"Finglas Village, Stop 4938",53.39086154,-6.298357457
4962,"Mountjoy Square, Stop 4962",53.35699393,-6.258437086
4985,"Lanesborough Estate, Stop 4985",53.40232099,-6.291418069
5025,"The Coombe, Stop 5025",53.33976302,-6.27758106
5026,"Armagh Road, Stop 5026",53.320212,-6.305057683
5033,"Beaumont Hospital, Stop 5033",53.38991024,-6.224406569
5060,"Dundaniel Road, Stop 5060",53.39716701,-6.224029241
5061,"Kilbarron Drive, Stop 5061",53.39569652,-6.224872426
5097,"Kevin Street, Stop 5097",53.3381733,-6.272689494
5099,"Newmarket Street, Stop 5099",53.33898244,-6.275810437
5134,"Lally Road, Stop 5134",53.34168876,-6.330217501
5140,"Mayor Street Lower, Stop 5140",53.35112439,-6.245532421
5144,"Marian School, Stop 5144",53.37270953,-6.306205026
5145,"Rathbourne Avenue, Stop 5145",53.3771968,-6.3267543
5147,"Marian College, Stop 5147",53.37259939,-6.306044077
5148,"Saul Road, Stop 5148",53.32494574,-6.301056901
5149,"Errigal Road, Stop 5149",53.32908662,-6.323743357
5150,"Whitehall Rd West, Stop 5150",53.31557768,-6.317368653
5154,"Grange Abbey Drive, Stop 5154",53.3982344,-6.156883321
5155,"Grange Abbey Grove, Stop 5155",53.39834149,-6.156833577
5157,"Grange Abbey Grove, Stop 5157",53.39823093,-6.153168959
5160,"Grange Abbey Cresent, Stop 5160",53.3984956,-6.15924813
5174,"Dundaniel Road, Stop 5174",53.39570886,-6.225097474
5192,"Fleet Street, Stop 5192",53.34589562,-6.258574096
6004,"Parnell Street, Stop 6004",53.35280357,-6.260771148
6016,"Balbutcher Lane, Stop 6016",53.40111578,-6.267042643
6017,"Galluan Road, Stop 6017",53.40265434,-6.273356984
6020,"Barnville Green, Stop 6020",53.33806916,-6.376640917
6021,"Cherry Orchard Ave, Stop 6021",53.33820125,-6.377101422
6023,"Cedar Brook Place, Stop 6023",53.33729944,-6.378862568
6024,"Cedar Brook Place, Stop 6024",53.33737273,-6.378964904
6025,"Barnville Walk, Stop 6025",53.33591865,-6.379110148
6026,"Barnville Walk, Stop 6026",53.33559198,-6.379542983
6027,"Park West Station, Stop 6027",53.33455462,-6.378606297
6028,"Park West Station, Stop 6028",53.33459565,-6.378980131
6029,"Park West Hotel, Stop 6029",53.33250825,-6.374855126
6030,"Park West Hotel, Stop 6030",53.33266792,-6.375359563
6042,"Church Avenue, Stop 6042",53.32014811,-6.264981579
6056,"Sisters of Charity, Stop 6056",53.32168631,-6.33185427
6057,"Kilnamanagh Road, Stop 6057",53.32146106,-6.331172547
6059,"The Spire of Dublin, Stop 6059",53.35020756,-6.260260969
6068,"Ratoath Drive, Stop 6068",53.39028238,-6.317099574
6070,"O'Hogan Road, Stop 6070",53.34088521,-6.337036991
6071,"Parnell Street, Stop 6071",53.35309059,-6.2601135
6074,"Earlsfort Terrace, Stop 6074",53.33589493,-6.257555042
6078,"Oscar Traynor Rd, Stop 6078",53.39724178,-6.224221621
6079,"Elmfield, Stop 6079",53.39940798,-6.163630183
6080,"Kildonan Road, Stop 6080",53.39046267,-6.31140908
6094,"Drimnagh PO, Stop 6094",53.32583025,-6.32163414
6115,"Belcamp Lane, Stop 6115",53.40012738,-6.184217854
6122,"St Pappin's Road, Stop 6122",53.38637271,-6.274301664
6125,"Poppintree Parade, Stop 6125",53.39971767,-6.276634037
6130,"Ferrycarrig Park, Stop 6130",53.40209157,-6.204738702
6140,"Parkmore Estate, Stop 6140",53.3235299,-6.34289108
6142,"Walkinstown Avenue, Stop 6142",53.32373253,-6.343243512
6163,"Greentrees Park, Stop 6163",53.30954009,-6.320727561
6182,"Santry Cross, Stop 6182",53.40225075,-6.265357189
6238,"Ballymun, Stop 6238",53.40119204,-6.266723718
6239,"Dolmen Court, Stop 6239",53.39804203,-6.271393284
6241,"Crannogue Road, Stop 6241",53.40181592,-6.279406732
6251,"Sheriff Street, Stop 6251",53.35039408,-6.23866757
6252,"North Wall Quay, Stop 6252",53.34796481,-6.247044075
6253,"Balbutcher Drive, Stop 6253",53.40395849,-6.281516141
6273,"Sycamore Road, Stop 6273",53.39527537,-6.290858265
6276,"Seagrave Terrace, Stop 6276",53.40609426,-6.29192865
6315,"Hole in the Wall Rd, Stop 6315",53.40147451,-6.162413205
6316,"Park Avenue, Stop 6316",53.40291535,-6.157342733
6317,"Clongriffin Station, Stop 6317",53.40284223,-6.151450158
6318,"Clongriffin, Stop 6318",53.40231381,-6.15099179
6319,"Grange Lodge Avenue, Stop 6319",53.40266294,-6.153804185
6320,"Hole in the Wall Rd, Stop 6320",53.40159656,-6.16216731
6361,"Jamestown Road, Stop 6361",53.4059486,-6.291799118
6362,"Mayeston Lawn, Stop 6362",53.40650063,-6.289550914
6363,"Hampton Wood, Stop 6363",53.40614521,-6.287955788
6367,"Hampton Wood Road, Stop 6367",53.40387631,-6.291445982
7009,"Rathvilly Drive, Stop 7009",53.38092808,-6.315980349
7010,"Rathvilly Drive, Stop 7010",53.38159812,-6.316329712
